item_id	stable_business_key	source_path	source_key	source_field	japanese_or_source_original	seed_cn	seed_origin	current_cn	suggested_cn	final_value	source_record_sha256	target_contract_sha256	review_status	final_origin	machine_translated
LOW-MT-00422	i18n/frontend-strings.tsv#117323a7235743a07579d9e0/candidate_cn	i18n/frontend-strings.tsv	117323a7235743a07579d9e0	candidate_cn	初期レアリティが★4で最大まで魔力解放した魔法少女の@デスティニージェムを変換する際に付与されます	初始稀有度★4且魔力解放至最大的魔法少女的@命运宝石,在转换时发放	current	初始稀有度★4且魔力解放至最大的魔法少女的@命运宝石,在转换时发放		初始稀有度★4且魔力解放至最大的魔法少女的@命运宝石,在转换时发放	747b8b552ffdfbccc8ad684392f7fcd48dbe61a324645159d46197c01f96f389	4158d7069df5968c776db76d1d3dd69d74d1ebc725fa43f41b2fc4482a1c3561	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-00423	i18n/frontend-strings.tsv#11b3cb4e4989ab55548d8c21/candidate_cn	i18n/frontend-strings.tsv	11b3cb4e4989ab55548d8c21	candidate_cn	ボックス内の目玉報酬を獲得したため、次のボックスへの変更が可能です。\\x3cbr\\x3eボックス内容をリセットして次のボックスに変更しますか？\\x3cspan class\\x3d'caution c_red'\\x3e※現在のボックス内の報酬アイテムは引くことができなくなります。\\x3c/span\\x3e	已获得箱内的大奖,可以更换到下一个箱子。\\x3cbr\\x3e要重置箱内内容并更换到下一个箱子吗?\\x3cspan class\\x3d'caution c_red'\\x3e※当前箱内的报酬道具将无法再抽取。\\x3c/span\\x3e	current	已获得箱内的大奖,可以更换到下一个箱子。\\x3cbr\\x3e要重置箱内内容并更换到下一个箱子吗?\\x3cspan class\\x3d'caution c_red'\\x3e※当前箱内的报酬道具将无法再抽取。\\x3c/span\\x3e		已获得箱内的大奖,可以更换到下一个箱子。\\x3cbr\\x3e要重置箱内内容并更换到下一个箱子吗?\\x3cspan class\\x3d'caution c_red'\\x3e※当前箱内的报酬道具将无法再抽取。\\x3c/span\\x3e	469aa1b0071530cef7562379937e01abda4b0c78342904b8f182f06aec07cb83	71a79247944f17adbe45241583ca91b29e7aa9112f361094d621fdf5aa1476c8	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-00427	i18n/frontend-strings.tsv#1245f37a37ba6633fd790a36/candidate_cn	i18n/frontend-strings.tsv	1245f37a37ba6633fd790a36	candidate_cn	対戦回数が残っていないので対戦できません。	没有剩余对战次数,无法对战。	current	没有剩余对战次数,无法对战。		没有剩余对战次数,无法对战。	c20148c352f44294b3f890368201282049339c903c517ff358f7a4b6dc956273	dc7d59c10d47cbf1ab938941d57f56e92a977ebba38bcdc03d23b9c90b7b4ba6	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-00431	i18n/frontend-strings.tsv#12a62f9de229f45d8a193376/candidate_cn	i18n/frontend-strings.tsv	12a62f9de229f45d8a193376	candidate_cn	時間経過の為、対戦相手に変更がありました。\\x3cbr\\x3eミラーズトップに戻ります	因时间经过,对战对手已变更。\\x3cbr\\x3e返回镜界首页	current	因时间经过,对战对手已变更。\\x3cbr\\x3e返回镜界首页		因时间经过,对战对手已变更。\\x3cbr\\x3e返回镜界首页	5a573df75c653dea06780d6701652cf15f6aa5d8c3ca2fc7cba1f54c113a9c34	73935c3ecb3bd3ece01dc540c4f2ad71e3228a63a49a90a2a061347e544c7603	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-00441	i18n/frontend-strings.tsv#13df27269337dcfca385adb4/candidate_cn	i18n/frontend-strings.tsv	13df27269337dcfca385adb4	candidate_cn	\\x3cbr\\x3eに解放	\\x3cbr\\x3e后解放	current	\\x3cbr\\x3e后解放		\\x3cbr\\x3e后解放	fdaf0f21833982f4e17772e183e10963f0267593141882fd6d21f4a515e208ac	6ad0d7a5551aa6c876040e5b1e3c4cf976b011633e11b18f4eed15e41e7b6d21	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-00449	i18n/frontend-strings.tsv#15d6c0ffd8a7fe48e9ad70c8/candidate_cn	i18n/frontend-strings.tsv	15d6c0ffd8a7fe48e9ad70c8	candidate_cn	引き継ぎ・連携を行います。\\x3cbr\\x3eよろしいですか？	即将进行数据转移·关联。\\x3cbr\\x3e确定吗?	current	即将进行数据转移·关联。\\x3cbr\\x3e确定吗?		即将进行数据转移·关联。\\x3cbr\\x3e确定吗?	df8e9e3b260b14e6eed7a4d618ecf3b0b8ea1fad42af16eaadb2b6c290c55015	a9656619265ded3775e6e4be368bfd81aac3e1088f04bbf4042cd875dfbbae43	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-00460	i18n/frontend-strings.tsv#1831f8f754d3968dc8edee0c/candidate_cn	i18n/frontend-strings.tsv	1831f8f754d3968dc8edee0c	candidate_cn	バトルの所要時間が一定時間を超えたため<br>このバトルは無効になります。<br>イベントTOPに戻ります。	战斗耗时超过时限,<br>本次战斗无效。<br>返回活动TOP。	current	战斗耗时超过时限,<br>本次战斗无效。<br>返回活动TOP。		战斗耗时超过时限,<br>本次战斗无效。<br>返回活动TOP。	1a9952028ab9dfcabf7d9bb62181daebb7d42d6c4207697b57646e883b78ded5	ef3753dd4aa21af70bca87a07a9544fc7e206bdeea7f08b7aae3c459dc71aa81	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-00467	i18n/frontend-strings.tsv#18c3e1df7bd4f71bb35c18af/candidate_cn	i18n/frontend-strings.tsv	18c3e1df7bd4f71bb35c18af	candidate_cn	【DEBUG】ボス交戦中(初回)	【DEBUG】BOSS交战中(首次)	current	【DEBUG】BOSS交战中(首次)		【DEBUG】BOSS交战中(首次)	4224f3297a988363578d31e43418ccbf1dfd68191e5a58844d5dfc35cfc26ad1	ecc7e80358a0f01b909ebaa52704e6b90cab0430f0fc35fa72365c404de7ba98	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-00482	i18n/frontend-strings.tsv#1b2b03e08f8e3a6ac609f1d3/candidate_cn	i18n/frontend-strings.tsv	1b2b03e08f8e3a6ac609f1d3	candidate_cn	に設定しました。	。	current	。		。	203ae2b8e5786abe053e4a476791e60d539dd5488ff8448774a5cf190aeb478a	897c6fc1daf6096b76eb3bde242bd19c2e20e705c090689aafda586ef516c4d9	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-00486	i18n/frontend-strings.tsv#1bbfa80893bfbd1732687cd4/candidate_cn	i18n/frontend-strings.tsv	1bbfa80893bfbd1732687cd4	candidate_cn	次の鏡層が解放されていないため、ミラーズPtは加算されません	下一镜层尚未解放,不会加算镜界Pt	current	下一镜层尚未解放,不会加算镜界Pt		下一镜层尚未解放,不会加算镜界Pt	daa1e540fa40e800591738b35babddb314e5ba74f6facb5773b7ff632b340ecc	a52b9e8862d84b013e3f67aa98a0dcfe5e56689d384e814d237c2dab051102a8	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-00495	i18n/frontend-strings.tsv#1d235cc07958124e623eff8f/candidate_cn	i18n/frontend-strings.tsv	1d235cc07958124e623eff8f	candidate_cn	\\x3c/span\\x3e\\x3cbr\\x3eしている必要があります。	\\x3c/span\\x3e\\x3cbr\\x3e。	current	\\x3c/span\\x3e\\x3cbr\\x3e。		\\x3c/span\\x3e\\x3cbr\\x3e。	9d5300e404d7d9f4d27889f1ea2bbb77c876b4e99b181c5de33924d330ed05dc	43e153ccaf5422e2dd82cea399aaeac59d6d9d7583c03485cd8a5450d91e911e	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-00501	i18n/frontend-strings.tsv#1dc20b6e72486f18088af744/candidate_cn	i18n/frontend-strings.tsv	1dc20b6e72486f18088af744	candidate_cn	※これまでに獲得したEXP・カースチップ（CC）・宝箱のアイテムは入手できます。	※至今获得的EXP·诅咒碎片(CC)·宝箱中的道具都可以拿到。	current	※至今获得的EXP·诅咒碎片(CC)·宝箱中的道具都可以拿到。		※至今获得的EXP·诅咒碎片(CC)·宝箱中的道具都可以拿到。	09a29e0de1df5f44dab4ab13d69066abe87abfa21daa152da0fc11c99dac71e9	d443599d0b02bc340d531ea12017028cfa0513a2c2712b39125516287d8355e7	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-00506	i18n/frontend-strings.tsv#1e9efb5fcee6f65daafa43ca/candidate_cn	i18n/frontend-strings.tsv	1e9efb5fcee6f65daafa43ca	candidate_cn	【DEBUG】BOSSコマンド（	【DEBUG】BOSS指令(	current	【DEBUG】BOSS指令(		【DEBUG】BOSS指令(	312f9f54eebb223903f9de30f0dd88e450e252d49a76ea7ec8d474afdae03334	657b030542055c340542f9f576ab097335675aab035431b617f742d49e8cb60c	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-00507	i18n/frontend-strings.tsv#1ebc4178929c57f003721ad5/candidate_cn	i18n/frontend-strings.tsv	1ebc4178929c57f003721ad5	candidate_cn	現代神浜編 ストーリー解放	现代神滨篇 剧情解放	current	现代神滨篇 剧情解放		现代神滨篇 剧情解放	97f58e9112a24be924bc7a6efd441b61534a01ed9a609769f5048b3ba5bb762d	835518eec18a503ee9e46a63612770f653774edb77a099c2fe4aa052ff548fe1	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-00526	i18n/frontend-strings.tsv#21fac4ef6b044f2c00a221db/candidate_cn	i18n/frontend-strings.tsv	21fac4ef6b044f2c00a221db	candidate_cn	以下の時間が経過すると、自動で対戦相手が再抽選されます。	经过以下时间后,对战对手将自动重新抽选。	current	经过以下时间后,对战对手将自动重新抽选。		经过以下时间后,对战对手将自动重新抽选。	12ca97d08ec62e8cd509e34ee81451398ac88b5b6715d979fa8cf2ebd3b08e1c	1fe150e81dc657df6269e90398c0527b50359aca45848843d6285fce1ef75101	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-00535	i18n/frontend-strings.tsv#236e7fb68a32bed34aa3facb/candidate_cn	i18n/frontend-strings.tsv	236e7fb68a32bed34aa3facb	candidate_cn	精神強化されていないためリセットはできません。	尚未进行精神强化,无法重置。	current	尚未进行精神强化,无法重置。		尚未进行精神强化,无法重置。	9be58a12fa7bc7a7da9fd5d6244fc6b2cc75631d51891493d0bb0571e1d8a671	749c1c9b0b853fa2611377bc4333308bec575c7618245eae5b77945db3e541a8	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-00540	i18n/frontend-strings.tsv#243843fc9acfa2d88bcd8839/candidate_cn	i18n/frontend-strings.tsv	243843fc9acfa2d88bcd8839	candidate_cn	ステージの攻略中を中断して、トップ画面に戻ります。\\x3cbr\\x3e\\x3cbr\\x3e\\x3cspan class\\x3d'c_red'\\x3e※クエストの攻略状態は保存されません。\\x3c/span\\x3e	中断关卡点攻略,返回主界面。\\x3cbr\\x3e\\x3cbr\\x3e\\x3cspan class\\x3d'c_red'\\x3e※关卡的攻略状态不会被保存。\\x3c/span\\x3e	current	中断关卡点攻略,返回主界面。\\x3cbr\\x3e\\x3cbr\\x3e\\x3cspan class\\x3d'c_red'\\x3e※关卡的攻略状态不会被保存。\\x3c/span\\x3e		中断关卡点攻略,返回主界面。\\x3cbr\\x3e\\x3cbr\\x3e\\x3cspan class\\x3d'c_red'\\x3e※关卡的攻略状态不会被保存。\\x3c/span\\x3e	584a08565c85d6f5d6359965b4488fe5047dd7c39068163903a4a9c83709d5d4	66cbc5e33de6aaabb5d60c20909165230a1456e20a339be95466580643cce2fa	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-00550	i18n/frontend-strings.tsv#25a82503375347284d7bf07e/candidate_cn	i18n/frontend-strings.tsv	25a82503375347284d7bf07e	candidate_cn	マギアLvを5にするとマギアゲージ上限が@200まで解放されます	Magia Lv升到5后,Magia槽上限@将解放到200	current	Magia Lv升到5后,Magia槽上限@将解放到200		Magia Lv升到5后,Magia槽上限@将解放到200	1af6ea5f55f7ad8bc2b1cec2dbf32e0b9d1795e5af0207a62f29acb0dbba9f9f	68c22edf496686ec91c39355102f45937356657f6d92533cf197b71b28fa457f	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-00566	i18n/frontend-strings.tsv#27898cd51b166f35f6eeca83/candidate_cn	i18n/frontend-strings.tsv	27898cd51b166f35f6eeca83	candidate_cn	個</span>不足しているため<br>回復できません。	个</span>,<br>无法回复。	current	个</span>,<br>无法回复。		个</span>,<br>无法回复。	998cafc2ea96f7281123c320bfe5fe1b062e9910ec56d0b93eb5b0b98181de34	3865be922db0308cbb2f4c16ded25a994da1012cf92890aa357d2b72d9206f5e	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-00569	i18n/frontend-strings.tsv#2805cc8f835505697e89a0bc/candidate_cn	i18n/frontend-strings.tsv	2805cc8f835505697e89a0bc	candidate_cn	この登録は1度のみで次回は不要です。	该登记仅需一次,以后无需重复。	current	该登记仅需一次,以后无需重复。		该登记仅需一次,以后无需重复。	a29485a71bd35679a1f2218a2ad94fe096c949c238e4286bd47643947ea41aaf	39f6b5c466b2f2cb1883e99276ac90050c0f21637cf6ae4586966f4ea4ca809c	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-00570	i18n/frontend-strings.tsv#282e644d3b3ec255ad118295/candidate_cn	i18n/frontend-strings.tsv	282e644d3b3ec255ad118295	candidate_cn	臭った諦め	嗅出的绝望	current	嗅出的绝望		嗅出的绝望	803ca7b884f31ee868266f70658303f3299f33c1e6bb592e84ec54275dcc73fd	5b12ee8b4ff7af8ebfa94abde91a4a1d0f2b2c866832b799e4a764e179dbe7f6	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-00574	i18n/frontend-strings.tsv#2913891091323333a7208306/candidate_cn	i18n/frontend-strings.tsv	2913891091323333a7208306	candidate_cn	ステージクリア報酬一覧	关卡点通关报酬一览	current	关卡点通关报酬一览		关卡点通关报酬一览	85353082865c1356c5d295d4e748bfddcdf7ad39b22cbe9a97018563bf72f1d3	1a9170d8155bf52e4d55fcab7a787a3cbd9aba32c33a20eef3ee9f0d10332ba2	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-00581	i18n/frontend-strings.tsv#2a9efb9be359aae2c83772fd/candidate_cn	i18n/frontend-strings.tsv	2a9efb9be359aae2c83772fd	candidate_cn	」を装備します。\\x3c/br\\x3e	」。\\x3c/br\\x3e	current	」。\\x3c/br\\x3e		」。\\x3c/br\\x3e	a3ba26fe8123b95597b7771e3827674fafa6dc3663802279471a80ca14940383	a13d51c28da5b198a79bc0f72a9a07685469e3a8adcb63cc633253afdbcaf59d	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-00583	i18n/frontend-strings.tsv#2ac8b669fa7397f677ac0091/candidate_cn	i18n/frontend-strings.tsv	2ac8b669fa7397f677ac0091	candidate_cn	援護ボーナス！	援护加成!	current	援护加成!		援护加成!	f91398857cd42eed74f9424c7b82133dcd26d42c38fa46cab7d8749a2b3214e1	f4daebebddb5c1acc0fc6362ffe6db458b1c4fd52871741178ebda13c2ba499c	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01779	i18n/frontend-strings.tsv#e3ab0f8fb883497daf30928a/candidate_cn	i18n/frontend-strings.tsv	e3ab0f8fb883497daf30928a	candidate_cn	通過ポイント数	通过点位数	current	通过点位数		通过点位数	1bd484142ad51d1a42c2f30cd44e1ca973f258c9bce2843330992d17c888cacf	765c6bb5c2336308a4f36ddf9fd37966ee29aadfab262b5de95f8223691f009f	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01780	i18n/frontend-strings.tsv#e3b02d4dbbf333311200e673/candidate_cn	i18n/frontend-strings.tsv	e3b02d4dbbf333311200e673	candidate_cn	マギアパスポート30	Magia 通行证 30	current	Magia 通行证 30		Magia 通行证 30	1b4b2e63936fac9a6c6649c9e6485e9321485a6b29fcdd78475f9183afd011cc	c7d26132b4b4ebce380458a88733ad2ea945589b9b5c7277876f84cbd1d5c703	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01782	i18n/frontend-strings.tsv#e40329b0d63a9892e3cd78cd/candidate_cn	i18n/frontend-strings.tsv	e40329b0d63a9892e3cd78cd	candidate_cn	タイムオーバー	超时	current	超时		超时	2dcf72562c342688267479316648410f1cbf686d5842de749dd68fe196dc0a3a	5a136cf1cbf39e3fcadd0c3ce4a01d62f1ba7f580b5063d598975c7140aa4117	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01784	i18n/frontend-strings.tsv#e4ecfbe37c0af4e6a6367356/candidate_cn	i18n/frontend-strings.tsv	e4ecfbe37c0af4e6a6367356	candidate_cn	挑戦可能	可以挑战	current	可以挑战		可以挑战	40af63aa2c45ca539de261ac61dc29ee710138b9b84b8d8f3e8c83d349a363b5	ccfd361da5f9f3a6def5f3f543b3eb1dd973ea6ad4e75124128cdc1936ce37fe	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01785	i18n/frontend-strings.tsv#e5532a41621b3b0b8b743ce6/candidate_cn	i18n/frontend-strings.tsv	e5532a41621b3b0b8b743ce6	candidate_cn	１ユーザー名７８	1用户名78	current	1用户名78		1用户名78	2eb2b609fe423322aa4d40070d8bc3f20bb70079614c19dfaa3e4b0c7f1ae30f	74c2d47bdecc78032b0f6b67f02f6d7f26837d83ef17aa6f5e63b2dae8217d76	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01788	i18n/frontend-strings.tsv#e5d97a0791572398be60648d/candidate_cn	i18n/frontend-strings.tsv	e5d97a0791572398be60648d	candidate_cn	所属勢力：	所属势力:	current	所属势力:		所属势力:	bd3f0b7b23917c9851e6a661400d27c8d674ebaefb381713f67de0cfbd170c72	a81072b880c8bff42b65682492bdf252f1eecff3d5b98227bd20e589d4d9488c	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01789	i18n/frontend-strings.tsv#e5da54c073f19ef6988a427b/candidate_cn	i18n/frontend-strings.tsv	e5da54c073f19ef6988a427b	candidate_cn	魔法少女　総合戦力について	魔法少女 关于综合战力	current	魔法少女 关于综合战力		魔法少女 关于综合战力	27535ef0be7fb505160772f85ae52b0ad579ce798486fd3af04c1fbc6f56a29f	e530cc8918ab527af3884ae6fec8d14dbc19f25be006134097c602c0a569445d	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01791	i18n/frontend-strings.tsv#e67bfa7e487b78a913d7c59d/candidate_cn	i18n/frontend-strings.tsv	e67bfa7e487b78a913d7c59d	candidate_cn	▼ コメントを選ぶ	▼ 选择留言	current	▼ 选择留言		▼ 选择留言	f3e1f16a4e71371eed4af8bd55e05ea086b02df2125bc32c26532c592b849dc0	a968a7050ecdf1d1229d8f89628821a01592c4e61263e1b5394bac99086aabce	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01793	i18n/frontend-strings.tsv#e6c51b4456b46518b377c315/candidate_cn	i18n/frontend-strings.tsv	e6c51b4456b46518b377c315	candidate_cn	から開始いたします。	开始。	current	开始。		开始。	711bfb0ff60165806e553a4b3d6347247c54902f193e1888caa8796216442858	7357efe1cc6be9515b7b987f80930c577fabb7a019b9a5b1ed0ca8f6c859a4dd	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01794	i18n/frontend-strings.tsv#e6db67ba06ddf8079eff727e/candidate_cn	i18n/frontend-strings.tsv	e6db67ba06ddf8079eff727e	candidate_cn	"よろしいですか？\\x3c/p\\x3e\\x3cp class\\x3d""c_red""\\x3e※同じチームの魔法少女が装備しているメモリアが含まれる場合、\\x3c/br\\x3e自動的にその魔法少女から装備がはずされます。\\x3c/p\\x3e"	"确定吗?\\x3c/p\\x3e\\x3cp class\\x3d""c_red""\\x3e※若包含同队魔法少女装备中的记忆结晶,\\x3c/br\\x3e将自动从该魔法少女身上卸下。\\x3c/p\\x3e"	current	"确定吗?\\x3c/p\\x3e\\x3cp class\\x3d""c_red""\\x3e※若包含同队魔法少女装备中的记忆结晶,\\x3c/br\\x3e将自动从该魔法少女身上卸下。\\x3c/p\\x3e"		"确定吗?\\x3c/p\\x3e\\x3cp class\\x3d""c_red""\\x3e※若包含同队魔法少女装备中的记忆结晶,\\x3c/br\\x3e将自动从该魔法少女身上卸下。\\x3c/p\\x3e"	b880afbfcce862eb48b017832c8590c421dba9dac710cbecfc2033edaeafd419	1e4f0b8ff9c034885c55a3ed015f8cac441b709e3e2cc2f4407a1fad9cd7a10a	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01796	i18n/frontend-strings.tsv#e79462ef36d63589313bd9d0/candidate_cn	i18n/frontend-strings.tsv	e79462ef36d63589313bd9d0	candidate_cn	体	个	current	个		个	0a65a49edf19948950e8e29731843d911c42a6701ea0e90c69cc5b4c4eaaa632	41782db2a9ff9bbe0c93881567b5246e1711c8914b1ddfd0fc7f9d6fbae6c127	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01797	i18n/frontend-strings.tsv#e7ba05bf1b88062547dfdefd/candidate_cn	i18n/frontend-strings.tsv	e7ba05bf1b88062547dfdefd	candidate_cn	期間外	不在期间内	current	不在期间内		不在期间内	f7b3e8d07d4cefe9601ad64f298a738957a3c47371b979e02b7e5db7b5acb542	9448ed5d31453f95f332476124e2e2b166b36552004394bd341330b8f5b75771	rough-production-machine-current-retained	machine-current	unknown
