status	risk	file	key_or_line	field	original_text	final_cn	category	source_tier	source_path	reviewer_check	notes
待人工校对	high	magica/js/libs/itemList.json	/787/shortDescription	shortDescription	調整屋硬币	调整专家币	replaced	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL/name	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/itemList.json	/788/name	name	調整屋硬币	调整专家币	replaced	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL/name	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/itemList.json	/788/shortDescription	shortDescription	調整屋硬币	调整专家币	replaced	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL/name	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/itemList.json	/789/name	name	調整屋硬币	调整专家币	replaced	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL/name	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/itemList.json	/789/shortDescription	shortDescription	調整屋硬币	调整专家币	replaced	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL/name	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/itemList.json	/790/shortDescription	shortDescription	調整屋硬币	调整专家币	replaced	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL/name	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/itemList.json	/791/shortDescription	shortDescription	調整屋硬币	调整专家币	replaced	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL/name	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/itemList.json	/792/name	name	調整屋硬币	调整专家币	replaced	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL/name	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/itemList.json	/792/shortDescription	shortDescription	調整屋硬币	调整专家币	replaced	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL/name	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/itemList.json	/793/name	name	調整屋硬币	调整专家币	replaced	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL/name	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/itemList.json	/793/shortDescription	shortDescription	調整屋硬币	调整专家币	replaced	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL/name	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/itemList.json	/794/name	name	調整屋硬币	调整专家币	replaced	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL/name	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/itemList.json	/794/shortDescription	shortDescription	調整屋硬币	调整专家币	replaced	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL/name	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/itemList.json	/795/name	name	調整屋硬币	调整专家币	replaced	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL/name	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/itemList.json	/795/shortDescription	shortDescription	調整屋硬币	调整专家币	replaced	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL/name	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/itemList.json	/796/name	name	調整屋硬币	调整专家币	replaced	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL/name	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/itemList.json	/796/shortDescription	shortDescription	調整屋硬币	调整专家币	replaced	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL/name	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/itemList.json	/797/name	name	調整屋硬币	调整专家币	replaced	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL/name	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/itemList.json	/797/shortDescription	shortDescription	調整屋硬币	调整专家币	replaced	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL/name	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/itemList.json	/798/name	name	調整屋硬币	调整专家币	replaced	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL/name	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/itemList.json	/798/shortDescription	shortDescription	調整屋硬币	调整专家币	replaced	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL/name	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/itemList.json	/799/name	name	調整屋硬币	调整专家币	replaced	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL/name	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/itemList.json	/799/shortDescription	shortDescription	調整屋硬币	调整专家币	replaced	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL/name	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/itemList.json	/800/name	name	調整屋硬币	调整专家币	replaced	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL/name	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/itemList.json	/800/shortDescription	shortDescription	調整屋硬币	调整专家币	replaced	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL/name	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/itemList.json	/801/name	name	調整屋硬币	调整专家币	replaced	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL/name	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/itemList.json	/801/shortDescription	shortDescription	調整屋硬币	调整专家币	replaced	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL/name	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/itemList.json	/802/name	name	調整屋硬币	调整专家币	replaced	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL/name	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/itemList.json	/802/shortDescription	shortDescription	調整屋硬币	调整专家币	replaced	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL/name	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/itemList.json	/803/name	name	調整屋硬币	调整专家币	replaced	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL/name	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/itemList.json	/803/shortDescription	shortDescription	調整屋硬币	调整专家币	replaced	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL/name	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/itemList.json	/804/name	name	調整屋硬币	调整专家币	replaced	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL/name	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/itemList.json	/804/shortDescription	shortDescription	調整屋硬币	调整专家币	replaced	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL/name	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/itemList.json	/805/name	name	調整屋硬币	调整专家币	replaced	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL/name	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/itemList.json	/805/shortDescription	shortDescription	調整屋硬币	调整专家币	replaced	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL/name	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/itemList.json	/806/name	name	調整屋硬币	调整专家币	replaced	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL/name	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
