source_index	item_id	origin_record_id	stable_business_key	source_path	source_key	source_field	source_text_sha256	old_cn_sha256	source_tier	source_author	source_stage	source_batch	source_bucket	machine_translated	review_kind	allowed_action	protected_authority_text	highest_authority_tier	authority_status	authority_evidence	official_cn	wiki_cn	confirmed_human_cn	parent_verdict	model	effort	session_id	job_id	agents	review_provenance	previous_low_standard_ds_result
726	LOW-MT-01032	MT-01032	i18n/frontend-strings.tsv#6ec2d3dd85f31fcda04d0853/candidate_cn	i18n/frontend-strings.tsv	6ec2d3dd85f31fcda04d0853	candidate_cn	8d0bfb45b3b1a0148c62248f2de361c2f9d630d08d8aa5dc5c45b0f56912e176	a7680ad911ff7512d8fc20d1cec1e90bd8006cf7b3ebd9acdd290e464a7d1940		Kimi AI-assisted batch label; per-row human author not proven	global	legacy-kimi-ai-assisted	legacy-ai	ai-assisted-unverified	current-low-tier-translation-review	review-and-stage-low-tier-only	false	legacy_unverified_ai_assisted	no_per_entry_official_or_wiki_pair	i18n/generated/input-provenance.tsv:1606;legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence;commit=7805a53c5b384cd48573d0d267220b0e80fb93f3				approved	deepseek-v4-flash	max	7d338408-3137-4825-ba71-d00eb6aa335d	magireco-v26-dsv4-v3-durable-review-20260812	"{""confirmed_human_provenance_protection"": ""a4d007a47860cce50"", ""hiiraginemu_wiki_comparison"": ""aa48fc52a62f2e83c"", ""japanese_semantics_context"": ""ac907b47d9d29966a"", ""names_honorifics_terms_placeholders_format"": ""a8441586bb3d4aae3"", ""official_cn_comparison"": ""ada9b4b6e15fa52f9""}"	"{""agents"": {""confirmed_human_provenance_protection"": ""a4d007a47860cce50"", ""hiiraginemu_wiki_comparison"": ""aa48fc52a62f2e83c"", ""japanese_semantics_context"": ""ac907b47d9d29966a"", ""names_honorifics_terms_placeholders_format"": ""a8441586bb3d4aae3"", ""official_cn_comparison"": ""ada9b4b6e15fa52f9""}, ""effort"": ""max"", ""job_id"": ""magireco-v26-dsv4-v3-durable-review-20260812"", ""model"": ""deepseek-v4-flash"", ""parent_session_id"": ""7d338408-3137-4825-ba71-d00eb6aa335d"", ""pending_input_sha256"": ""51ec2b70cb327e8016e766fd3a9f20bfac2592283d2dbf2e4a8d7f5512a28476""}"	null
727	LOW-MT-01033	MT-01033	i18n/frontend-strings.tsv#6f2600b22d20e04ceef63392/candidate_cn	i18n/frontend-strings.tsv	6f2600b22d20e04ceef63392	candidate_cn	8092ea181101f1490818cf0373a616acb312537ac8b1774ffc0862c5b55b149d	9e9bead81498b8980af6092ce91f0161f6b1eea4d1836b3fdc1338e140b7a481		Kimi AI-assisted batch label; per-row human author not proven	global	legacy-kimi-ai-assisted	legacy-ai	ai-assisted-unverified	current-low-tier-translation-review	review-and-stage-low-tier-only	false	legacy_unverified_ai_assisted	no_per_entry_official_or_wiki_pair	i18n/generated/input-provenance.tsv:1592;legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence;commit=7805a53c5b384cd48573d0d267220b0e80fb93f3				approved	deepseek-v4-flash	max	7d338408-3137-4825-ba71-d00eb6aa335d	magireco-v26-dsv4-v3-durable-review-20260812	"{""confirmed_human_provenance_protection"": ""a4d007a47860cce50"", ""hiiraginemu_wiki_comparison"": ""aa48fc52a62f2e83c"", ""japanese_semantics_context"": ""ac907b47d9d29966a"", ""names_honorifics_terms_placeholders_format"": ""a8441586bb3d4aae3"", ""official_cn_comparison"": ""ada9b4b6e15fa52f9""}"	"{""agents"": {""confirmed_human_provenance_protection"": ""a4d007a47860cce50"", ""hiiraginemu_wiki_comparison"": ""aa48fc52a62f2e83c"", ""japanese_semantics_context"": ""ac907b47d9d29966a"", ""names_honorifics_terms_placeholders_format"": ""a8441586bb3d4aae3"", ""official_cn_comparison"": ""ada9b4b6e15fa52f9""}, ""effort"": ""max"", ""job_id"": ""magireco-v26-dsv4-v3-durable-review-20260812"", ""model"": ""deepseek-v4-flash"", ""parent_session_id"": ""7d338408-3137-4825-ba71-d00eb6aa335d"", ""pending_input_sha256"": ""51ec2b70cb327e8016e766fd3a9f20bfac2592283d2dbf2e4a8d7f5512a28476""}"	null
728	LOW-MT-01034	MT-01034	i18n/frontend-strings.tsv#6f4404a3c60b2fd09d245f64/candidate_cn	i18n/frontend-strings.tsv	6f4404a3c60b2fd09d245f64	candidate_cn	75fca1d94916da77a01bb77be41a772585ea36d3ce59a62c85a3029513f14e01	d681c6e2947ae79bbe8d4de3103e28285c82f413e5e446b167773d744a7d6674		Claude AI-assisted batch label; per-row human author not proven	global	legacy-claude-ai-assisted	legacy-ai	ai-assisted-unverified	current-low-tier-translation-review	review-and-stage-low-tier-only	false	legacy_unverified_ai_assisted	no_per_entry_official_or_wiki_pair	i18n/generated/input-provenance.tsv:640;legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence;commit=792846e76f98796f7660c2a9e468d5e1f6e4ed5b				approved	deepseek-v4-flash	max	7d338408-3137-4825-ba71-d00eb6aa335d	magireco-v26-dsv4-v3-durable-review-20260812	"{""confirmed_human_provenance_protection"": ""a4d007a47860cce50"", ""hiiraginemu_wiki_comparison"": ""aa48fc52a62f2e83c"", ""japanese_semantics_context"": ""ac907b47d9d29966a"", ""names_honorifics_terms_placeholders_format"": ""a8441586bb3d4aae3"", ""official_cn_comparison"": ""ada9b4b6e15fa52f9""}"	"{""agents"": {""confirmed_human_provenance_protection"": ""a4d007a47860cce50"", ""hiiraginemu_wiki_comparison"": ""aa48fc52a62f2e83c"", ""japanese_semantics_context"": ""ac907b47d9d29966a"", ""names_honorifics_terms_placeholders_format"": ""a8441586bb3d4aae3"", ""official_cn_comparison"": ""ada9b4b6e15fa52f9""}, ""effort"": ""max"", ""job_id"": ""magireco-v26-dsv4-v3-durable-review-20260812"", ""model"": ""deepseek-v4-flash"", ""parent_session_id"": ""7d338408-3137-4825-ba71-d00eb6aa335d"", ""pending_input_sha256"": ""51ec2b70cb327e8016e766fd3a9f20bfac2592283d2dbf2e4a8d7f5512a28476""}"	null
729	LOW-MT-01035	MT-01035	i18n/frontend-strings.tsv#6f6a4e87a4b92df2ef4d87c5/candidate_cn	i18n/frontend-strings.tsv	6f6a4e87a4b92df2ef4d87c5	candidate_cn	cf54631c6be311953ba74ca629753d2b58ca51538e7043d7035fa2f61f8443cf	19bf9d5f3b20408d8da16c9b87e10cbfaf86c712511e40efb9abcfd8b85cac15		Kimi AI-assisted batch label; per-row human author not proven	global	legacy-kimi-ai-assisted	legacy-ai	ai-assisted-unverified	current-low-tier-translation-review	review-and-stage-low-tier-only	false	legacy_unverified_ai_assisted	no_per_entry_official_or_wiki_pair	i18n/generated/input-provenance.tsv:1467;legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence;commit=7805a53c5b384cd48573d0d267220b0e80fb93f3				approved	deepseek-v4-flash	max	7d338408-3137-4825-ba71-d00eb6aa335d	magireco-v26-dsv4-v3-durable-review-20260812	"{""confirmed_human_provenance_protection"": ""a4d007a47860cce50"", ""hiiraginemu_wiki_comparison"": ""aa48fc52a62f2e83c"", ""japanese_semantics_context"": ""ac907b47d9d29966a"", ""names_honorifics_terms_placeholders_format"": ""a8441586bb3d4aae3"", ""official_cn_comparison"": ""ada9b4b6e15fa52f9""}"	"{""agents"": {""confirmed_human_provenance_protection"": ""a4d007a47860cce50"", ""hiiraginemu_wiki_comparison"": ""aa48fc52a62f2e83c"", ""japanese_semantics_context"": ""ac907b47d9d29966a"", ""names_honorifics_terms_placeholders_format"": ""a8441586bb3d4aae3"", ""official_cn_comparison"": ""ada9b4b6e15fa52f9""}, ""effort"": ""max"", ""job_id"": ""magireco-v26-dsv4-v3-durable-review-20260812"", ""model"": ""deepseek-v4-flash"", ""parent_session_id"": ""7d338408-3137-4825-ba71-d00eb6aa335d"", ""pending_input_sha256"": ""51ec2b70cb327e8016e766fd3a9f20bfac2592283d2dbf2e4a8d7f5512a28476""}"	null
730	LOW-MT-01036	MT-01036	i18n/frontend-strings.tsv#6f927200172d0546d582eeab/candidate_cn	i18n/frontend-strings.tsv	6f927200172d0546d582eeab	candidate_cn	642a03eb3b6b945ee1c1f502aa268908a3ebd54c44375bd905a7f44e07c18fa5	8648a260ef509289b4a62f4b8ecdeacaf1c7e83f822ad09052f2e92cc48f2bae		Kimi AI-assisted batch label; per-row human author not proven	global	legacy-kimi-ai-assisted	legacy-ai	ai-assisted-unverified	current-low-tier-translation-review	review-and-stage-low-tier-only	false	legacy_unverified_ai_assisted	no_per_entry_official_or_wiki_pair	i18n/generated/input-provenance.tsv:920;legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence;commit=7805a53c5b384cd48573d0d267220b0e80fb93f3				approved	deepseek-v4-flash	max	7d338408-3137-4825-ba71-d00eb6aa335d	magireco-v26-dsv4-v3-durable-review-20260812	"{""confirmed_human_provenance_protection"": ""a4d007a47860cce50"", ""hiiraginemu_wiki_comparison"": ""aa48fc52a62f2e83c"", ""japanese_semantics_context"": ""ac907b47d9d29966a"", ""names_honorifics_terms_placeholders_format"": ""a8441586bb3d4aae3"", ""official_cn_comparison"": ""ada9b4b6e15fa52f9""}"	"{""agents"": {""confirmed_human_provenance_protection"": ""a4d007a47860cce50"", ""hiiraginemu_wiki_comparison"": ""aa48fc52a62f2e83c"", ""japanese_semantics_context"": ""ac907b47d9d29966a"", ""names_honorifics_terms_placeholders_format"": ""a8441586bb3d4aae3"", ""official_cn_comparison"": ""ada9b4b6e15fa52f9""}, ""effort"": ""max"", ""job_id"": ""magireco-v26-dsv4-v3-durable-review-20260812"", ""model"": ""deepseek-v4-flash"", ""parent_session_id"": ""7d338408-3137-4825-ba71-d00eb6aa335d"", ""pending_input_sha256"": ""51ec2b70cb327e8016e766fd3a9f20bfac2592283d2dbf2e4a8d7f5512a28476""}"	null
731	LOW-MT-01037	MT-01037	i18n/frontend-strings.tsv#6fa08cab9c54e8863ea3ec5e/candidate_cn	i18n/frontend-strings.tsv	6fa08cab9c54e8863ea3ec5e	candidate_cn	41844a2a956328487663be9209d1ef5626bfff0b81a038c43864853c82df8983	58e528112b204c89259aa9b8187bc3adf2405fe89ab7880201cc9ac2985884bf		Kimi AI-assisted batch label; per-row human author not proven	global	legacy-kimi-ai-assisted	legacy-ai	ai-assisted-unverified	current-low-tier-translation-review	review-and-stage-low-tier-only	false	legacy_unverified_ai_assisted	no_per_entry_official_or_wiki_pair	i18n/generated/input-provenance.tsv:1498;legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence;commit=f7d079e78fac968fa8c892ddd4bb638c062c9eb5				approved	deepseek-v4-flash	max	7d338408-3137-4825-ba71-d00eb6aa335d	magireco-v26-dsv4-v3-durable-review-20260812	"{""confirmed_human_provenance_protection"": ""a4d007a47860cce50"", ""hiiraginemu_wiki_comparison"": ""aa48fc52a62f2e83c"", ""japanese_semantics_context"": ""ac907b47d9d29966a"", ""names_honorifics_terms_placeholders_format"": ""a8441586bb3d4aae3"", ""official_cn_comparison"": ""ada9b4b6e15fa52f9""}"	"{""agents"": {""confirmed_human_provenance_protection"": ""a4d007a47860cce50"", ""hiiraginemu_wiki_comparison"": ""aa48fc52a62f2e83c"", ""japanese_semantics_context"": ""ac907b47d9d29966a"", ""names_honorifics_terms_placeholders_format"": ""a8441586bb3d4aae3"", ""official_cn_comparison"": ""ada9b4b6e15fa52f9""}, ""effort"": ""max"", ""job_id"": ""magireco-v26-dsv4-v3-durable-review-20260812"", ""model"": ""deepseek-v4-flash"", ""parent_session_id"": ""7d338408-3137-4825-ba71-d00eb6aa335d"", ""pending_input_sha256"": ""51ec2b70cb327e8016e766fd3a9f20bfac2592283d2dbf2e4a8d7f5512a28476""}"	null
732	LOW-MT-01038	MT-01038	i18n/frontend-strings.tsv#6fd09f5463fcc107b1fb914a/candidate_cn	i18n/frontend-strings.tsv	6fd09f5463fcc107b1fb914a	candidate_cn	0906a14000da7b9c2082d519cc699d25dfec53de6a3bd61d417701b2f8407943	04e91b7c00b92116a0f280ce0101af2b08231ef25960d784731d65ef102baad3		Kimi AI-assisted batch label; per-row human author not proven	global	legacy-kimi-ai-assisted	legacy-ai	ai-assisted-unverified	current-low-tier-translation-review	review-and-stage-low-tier-only	false	legacy_unverified_ai_assisted	no_per_entry_official_or_wiki_pair	i18n/generated/input-provenance.tsv:458;legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence;commit=7805a53c5b384cd48573d0d267220b0e80fb93f3				approved	deepseek-v4-flash	max	7d338408-3137-4825-ba71-d00eb6aa335d	magireco-v26-dsv4-v3-durable-review-20260812	"{""confirmed_human_provenance_protection"": ""a4d007a47860cce50"", ""hiiraginemu_wiki_comparison"": ""aa48fc52a62f2e83c"", ""japanese_semantics_context"": ""ac907b47d9d29966a"", ""names_honorifics_terms_placeholders_format"": ""a8441586bb3d4aae3"", ""official_cn_comparison"": ""ada9b4b6e15fa52f9""}"	"{""agents"": {""confirmed_human_provenance_protection"": ""a4d007a47860cce50"", ""hiiraginemu_wiki_comparison"": ""aa48fc52a62f2e83c"", ""japanese_semantics_context"": ""ac907b47d9d29966a"", ""names_honorifics_terms_placeholders_format"": ""a8441586bb3d4aae3"", ""official_cn_comparison"": ""ada9b4b6e15fa52f9""}, ""effort"": ""max"", ""job_id"": ""magireco-v26-dsv4-v3-durable-review-20260812"", ""model"": ""deepseek-v4-flash"", ""parent_session_id"": ""7d338408-3137-4825-ba71-d00eb6aa335d"", ""pending_input_sha256"": ""51ec2b70cb327e8016e766fd3a9f20bfac2592283d2dbf2e4a8d7f5512a28476""}"	null
733	LOW-MT-01039	MT-01039	i18n/frontend-strings.tsv#6fdfd9066f115642a13b5d2e/candidate_cn	i18n/frontend-strings.tsv	6fdfd9066f115642a13b5d2e	candidate_cn	2475f193cea5c27afbf902e2c56f536305c7ed60d58dceb44f8cd0ce3b2b7d03	8c51a6bcd64b30714248fc7df2c83bcdd8f43939ceda6a0dcf9115cac0feec9e		Kimi AI-assisted batch label; per-row human author not proven	global	legacy-kimi-ai-assisted	legacy-ai	ai-assisted-unverified	current-low-tier-translation-review	review-and-stage-low-tier-only	false	legacy_unverified_ai_assisted	no_per_entry_official_or_wiki_pair	i18n/generated/input-provenance.tsv:759;legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence;commit=6894a64f2fc75edc91deb1764c138c6c6dbdbede				approved	deepseek-v4-flash	max	7d338408-3137-4825-ba71-d00eb6aa335d	magireco-v26-dsv4-v3-durable-review-20260812	"{""confirmed_human_provenance_protection"": ""a818dee947b9c7fdb"", ""hiiraginemu_wiki_comparison"": ""a3a0c15b09d0fbb79"", ""japanese_semantics_context"": ""afe5c31357a2ae75b"", ""names_honorifics_terms_placeholders_format"": ""ac4eebe5c7787b40f"", ""official_cn_comparison"": ""a21423c4b1f51b3dd""}"	"{""agents"": {""confirmed_human_provenance_protection"": ""a818dee947b9c7fdb"", ""hiiraginemu_wiki_comparison"": ""a3a0c15b09d0fbb79"", ""japanese_semantics_context"": ""afe5c31357a2ae75b"", ""names_honorifics_terms_placeholders_format"": ""ac4eebe5c7787b40f"", ""official_cn_comparison"": ""a21423c4b1f51b3dd""}, ""effort"": ""max"", ""job_id"": ""magireco-v26-dsv4-v3-durable-review-20260812"", ""model"": ""deepseek-v4-flash"", ""parent_session_id"": ""7d338408-3137-4825-ba71-d00eb6aa335d"", ""pending_input_sha256"": ""3260be1b14cc705fff71ac12aefae69db58ec5c09dd2e60f796c33f76583bb27""}"	null
734	LOW-MT-01040	MT-01040	i18n/frontend-strings.tsv#6fe818e6137b037cbe6e1c2e/candidate_cn	i18n/frontend-strings.tsv	6fe818e6137b037cbe6e1c2e	candidate_cn	74c6017375e1383ed28bb90fb5df3b6af03de9148c9249707aaa062506cc09ef	1627652e591794df7c13c147535f12da75f0991dcc054759f67fc25aa22c35c2		Kimi AI-assisted batch label; per-row human author not proven	global	legacy-kimi-ai-assisted	legacy-ai	ai-assisted-unverified	current-low-tier-translation-review	review-and-stage-low-tier-only	false	legacy_unverified_ai_assisted	no_per_entry_official_or_wiki_pair	i18n/generated/input-provenance.tsv:446;legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence;commit=7805a53c5b384cd48573d0d267220b0e80fb93f3				approved	deepseek-v4-flash	max	7d338408-3137-4825-ba71-d00eb6aa335d	magireco-v26-dsv4-v3-durable-review-20260812	"{""confirmed_human_provenance_protection"": ""a818dee947b9c7fdb"", ""hiiraginemu_wiki_comparison"": ""a3a0c15b09d0fbb79"", ""japanese_semantics_context"": ""afe5c31357a2ae75b"", ""names_honorifics_terms_placeholders_format"": ""ac4eebe5c7787b40f"", ""official_cn_comparison"": ""a21423c4b1f51b3dd""}"	"{""agents"": {""confirmed_human_provenance_protection"": ""a818dee947b9c7fdb"", ""hiiraginemu_wiki_comparison"": ""a3a0c15b09d0fbb79"", ""japanese_semantics_context"": ""afe5c31357a2ae75b"", ""names_honorifics_terms_placeholders_format"": ""ac4eebe5c7787b40f"", ""official_cn_comparison"": ""a21423c4b1f51b3dd""}, ""effort"": ""max"", ""job_id"": ""magireco-v26-dsv4-v3-durable-review-20260812"", ""model"": ""deepseek-v4-flash"", ""parent_session_id"": ""7d338408-3137-4825-ba71-d00eb6aa335d"", ""pending_input_sha256"": ""3260be1b14cc705fff71ac12aefae69db58ec5c09dd2e60f796c33f76583bb27""}"	null
735	LOW-MT-01041	MT-01041	i18n/frontend-strings.tsv#70199e9f6ece9ba52e255f80/candidate_cn	i18n/frontend-strings.tsv	70199e9f6ece9ba52e255f80	candidate_cn	7414f2eab481a1ece49bf69422578be077dc77b4667e4db87dd98648d60bbf4a	18529c3533b2d5b148e4db35921b691e5c776b9fe63bfd21e57eff39e5d5db6f		Kimi AI-assisted batch label; per-row human author not proven	global	legacy-kimi-ai-assisted	legacy-ai	ai-assisted-unverified	current-low-tier-translation-review	review-and-stage-low-tier-only	false	legacy_unverified_ai_assisted	no_per_entry_official_or_wiki_pair	i18n/generated/input-provenance.tsv:1062;legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence;commit=7805a53c5b384cd48573d0d267220b0e80fb93f3				approved	deepseek-v4-flash	max	7d338408-3137-4825-ba71-d00eb6aa335d	magireco-v26-dsv4-v3-durable-review-20260812	"{""confirmed_human_provenance_protection"": ""a818dee947b9c7fdb"", ""hiiraginemu_wiki_comparison"": ""a3a0c15b09d0fbb79"", ""japanese_semantics_context"": ""afe5c31357a2ae75b"", ""names_honorifics_terms_placeholders_format"": ""ac4eebe5c7787b40f"", ""official_cn_comparison"": ""a21423c4b1f51b3dd""}"	"{""agents"": {""confirmed_human_provenance_protection"": ""a818dee947b9c7fdb"", ""hiiraginemu_wiki_comparison"": ""a3a0c15b09d0fbb79"", ""japanese_semantics_context"": ""afe5c31357a2ae75b"", ""names_honorifics_terms_placeholders_format"": ""ac4eebe5c7787b40f"", ""official_cn_comparison"": ""a21423c4b1f51b3dd""}, ""effort"": ""max"", ""job_id"": ""magireco-v26-dsv4-v3-durable-review-20260812"", ""model"": ""deepseek-v4-flash"", ""parent_session_id"": ""7d338408-3137-4825-ba71-d00eb6aa335d"", ""pending_input_sha256"": ""3260be1b14cc705fff71ac12aefae69db58ec5c09dd2e60f796c33f76583bb27""}"	null
736	LOW-MT-01042	MT-01042	i18n/frontend-strings.tsv#7059df2c5dc3863ad8b48f8d/candidate_cn	i18n/frontend-strings.tsv	7059df2c5dc3863ad8b48f8d	candidate_cn	35bd381aa64a3a53a9bf5ef768dc0cbcd052340180ecf852654726e0b1d884a5	6570a98f2850fb4fc88b528bd43713d260cbb33471d70e74ec8d828019e762d7		Claude AI-assisted batch label; per-row human author not proven	global	legacy-claude-ai-assisted	legacy-ai	ai-assisted-unverified	current-low-tier-translation-review	review-and-stage-low-tier-only	false	legacy_unverified_ai_assisted	no_per_entry_official_or_wiki_pair	i18n/generated/input-provenance.tsv:113;legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence;commit=792846e76f98796f7660c2a9e468d5e1f6e4ed5b				approved	deepseek-v4-flash	max	7d338408-3137-4825-ba71-d00eb6aa335d	magireco-v26-dsv4-v3-durable-review-20260812	"{""confirmed_human_provenance_protection"": ""a818dee947b9c7fdb"", ""hiiraginemu_wiki_comparison"": ""a3a0c15b09d0fbb79"", ""japanese_semantics_context"": ""afe5c31357a2ae75b"", ""names_honorifics_terms_placeholders_format"": ""ac4eebe5c7787b40f"", ""official_cn_comparison"": ""a21423c4b1f51b3dd""}"	"{""agents"": {""confirmed_human_provenance_protection"": ""a818dee947b9c7fdb"", ""hiiraginemu_wiki_comparison"": ""a3a0c15b09d0fbb79"", ""japanese_semantics_context"": ""afe5c31357a2ae75b"", ""names_honorifics_terms_placeholders_format"": ""ac4eebe5c7787b40f"", ""official_cn_comparison"": ""a21423c4b1f51b3dd""}, ""effort"": ""max"", ""job_id"": ""magireco-v26-dsv4-v3-durable-review-20260812"", ""model"": ""deepseek-v4-flash"", ""parent_session_id"": ""7d338408-3137-4825-ba71-d00eb6aa335d"", ""pending_input_sha256"": ""3260be1b14cc705fff71ac12aefae69db58ec5c09dd2e60f796c33f76583bb27""}"	null
737	LOW-MT-01043	MT-01043	i18n/frontend-strings.tsv#70abd883dd29619660bbe782/candidate_cn	i18n/frontend-strings.tsv	70abd883dd29619660bbe782	candidate_cn	2087bacc1ac0a55c8daf94459b8a444d8f4bea87864fca537e61feaa72f85bde	1b17bc59d2a487024c3d3d76648d68ce4ed76947eaaaac4f14b62f2e96b657cc		Kimi AI-assisted batch label; per-row human author not proven	global	legacy-kimi-ai-assisted	legacy-ai	ai-assisted-unverified	current-low-tier-translation-review	review-and-stage-low-tier-only	false	legacy_unverified_ai_assisted	no_per_entry_official_or_wiki_pair	i18n/generated/input-provenance.tsv:663;legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence;commit=7805a53c5b384cd48573d0d267220b0e80fb93f3				approved	deepseek-v4-flash	max	7d338408-3137-4825-ba71-d00eb6aa335d	magireco-v26-dsv4-v3-durable-review-20260812	"{""confirmed_human_provenance_protection"": ""a818dee947b9c7fdb"", ""hiiraginemu_wiki_comparison"": ""a3a0c15b09d0fbb79"", ""japanese_semantics_context"": ""afe5c31357a2ae75b"", ""names_honorifics_terms_placeholders_format"": ""ac4eebe5c7787b40f"", ""official_cn_comparison"": ""a21423c4b1f51b3dd""}"	"{""agents"": {""confirmed_human_provenance_protection"": ""a818dee947b9c7fdb"", ""hiiraginemu_wiki_comparison"": ""a3a0c15b09d0fbb79"", ""japanese_semantics_context"": ""afe5c31357a2ae75b"", ""names_honorifics_terms_placeholders_format"": ""ac4eebe5c7787b40f"", ""official_cn_comparison"": ""a21423c4b1f51b3dd""}, ""effort"": ""max"", ""job_id"": ""magireco-v26-dsv4-v3-durable-review-20260812"", ""model"": ""deepseek-v4-flash"", ""parent_session_id"": ""7d338408-3137-4825-ba71-d00eb6aa335d"", ""pending_input_sha256"": ""3260be1b14cc705fff71ac12aefae69db58ec5c09dd2e60f796c33f76583bb27""}"	null
