source_index	batch_number	item_id	stable_business_key	source_path	source_key	source_field	review_kind	allowed_action	japanese_or_source_original	old_cn	current_cn	protected_authority_text	product_write_allowed	highest_authority_tier	authority_status	authority_evidence	official_cn	wiki_cn	confirmed_human_cn	ds_review_status	review_status	allowed_human_decisions	human_decision	reviewer	reviewed_at	final_value	human_notes	source_text_sha256	old_cn_sha256	source_item_sha256
1503	76	LOW-MT-01809	i18n/frontend-strings.tsv#e8c4d0cc51298cabe88acdc7/candidate_cn	i18n/frontend-strings.tsv	e8c4d0cc51298cabe88acdc7	candidate_cn	current-low-tier-translation-review	review-and-stage-low-tier-only	ミラーズPt+	镜界Pt+	镜界Pt+	false	false	legacy_unverified_ai_assisted	no_per_entry_official_or_wiki_pair	i18n/generated/input-provenance.tsv:1422;legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence;commit=7805a53c5b384cd48573d0d267220b0e80fb93f3				not-reviewed-ds	manual-required	"[""approve-current"",""revise"",""unresolved""]"						0035f44fd66c88b75e816f19b536d06108f25aa8b081477001ea841b15722f84	a05de7a5a0c8b97afa3cd5a4387d3f2be7923829f4c10a1edc54de2810b55c08	6d00852b811ab08bb68670a1980eee308a4cbab81b8e755a774c2d2c2f151ce4
1504	76	LOW-MT-01810	i18n/frontend-strings.tsv#e91f2483446ac767b133635e/candidate_cn	i18n/frontend-strings.tsv	e91f2483446ac767b133635e	candidate_cn	current-low-tier-translation-review	review-and-stage-low-tier-only	引き継ぎチャージ数	继承Charge数	继承Charge数	false	false	legacy_unverified_ai_assisted	no_per_entry_official_or_wiki_pair	i18n/generated/input-provenance.tsv:1641;legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence;commit=7805a53c5b384cd48573d0d267220b0e80fb93f3				not-reviewed-ds	manual-required	"[""approve-current"",""revise"",""unresolved""]"						0d8ca1da98bf3cb15e4aecf699b97685f6fadc7af17c17d6b200c3be294d73af	96eedf76824e37986b0e29eafeaeb4cefd0581c15d819556a2ce78324c47122c	f8fedceb6e77845daa545f0e981747316d7719422d48b104d6d84f25207bc5eb
1505	76	LOW-MT-01811	i18n/frontend-strings.tsv#e9222aaaaf499a473b31faa7/candidate_cn	i18n/frontend-strings.tsv	e9222aaaaf499a473b31faa7	candidate_cn	current-low-tier-translation-review	review-and-stage-low-tier-only	バトル評価ボーナス	战斗评价加成	战斗评价加成	false	false	legacy_unverified_ai_assisted	no_per_entry_official_or_wiki_pair	i18n/generated/input-provenance.tsv:1639;legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence;commit=7805a53c5b384cd48573d0d267220b0e80fb93f3				not-reviewed-ds	manual-required	"[""approve-current"",""revise"",""unresolved""]"						4274a1c9d976611c46b7e59915473901f184dd843a9c2cb34b2984bf4ef8b254	ea89f9885a2a8feb6bcdd0b1e0bc3a92f0425fdbf17d3b22bf11876300ce37ac	4f2bae3cdf17f813851e923ae1c9ab4972beecebddf6f183e7cf806f2a033022
1506	76	LOW-MT-01812	i18n/frontend-strings.tsv#e942765d0b64e30faef5f428/candidate_cn	i18n/frontend-strings.tsv	e942765d0b64e30faef5f428	candidate_cn	current-low-tier-translation-review	review-and-stage-low-tier-only	終了確認	结束确认	结束确认	false	false	legacy_unverified_ai_assisted	no_per_entry_official_or_wiki_pair	i18n/generated/input-provenance.tsv:899;legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence;commit=7805a53c5b384cd48573d0d267220b0e80fb93f3				not-reviewed-ds	manual-required	"[""approve-current"",""revise"",""unresolved""]"						5db9156af56b19d00588a79417dbb658bbc4a4e55c41f3195cec40bf25aa074a	1e29103dae3504cb9ad29398bf8be8757a66ca9f21970d3b008ba71a4118882a	96f1bb6401f049cd36997715f69b2fc0dafb68bb9c89f5c14e0e8d2abbe712c6
1507	76	LOW-MT-01813	i18n/frontend-strings.tsv#e9531a449149343737e335f8/candidate_cn	i18n/frontend-strings.tsv	e9531a449149343737e335f8	candidate_cn	current-low-tier-translation-review	review-and-stage-low-tier-only	/20文字	/20字	/20字	false	false	legacy_unverified_ai_assisted	no_per_entry_official_or_wiki_pair	i18n/generated/input-provenance.tsv:1369;legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence;commit=7805a53c5b384cd48573d0d267220b0e80fb93f3				not-reviewed-ds	manual-required	"[""approve-current"",""revise"",""unresolved""]"						bb029fa30ed1c2a52e746cc472140e0d5a22b1059f3e47f2c87212ab1dc4e316	a5b9a290e865e1712fa7a315bdfe30a49238def64b5e5aab53e4a56f66068dbd	0f857271d544f23a1a97b5f7790d18769cf1b2ae3887910b544fcc3a42eeead2
1508	76	LOW-MT-01814	i18n/frontend-strings.tsv#e9941800a8aca67bb13544f8/candidate_cn	i18n/frontend-strings.tsv	e9941800a8aca67bb13544f8	candidate_cn	current-low-tier-translation-review	review-and-stage-low-tier-only	このアイテムは現在購入できません。\\x3cbr\\x3e少し時間を空けてから、\\x3cbr\\x3eアプリの再起動をお試しください。	该道具当前无法购买。\\x3cbr\\x3e请稍等片刻,\\x3cbr\\x3e并尝试重启应用。	该道具当前无法购买。\\x3cbr\\x3e请稍等片刻,\\x3cbr\\x3e并尝试重启应用。	false	false	legacy_unverified_ai_assisted	no_per_entry_official_or_wiki_pair	i18n/generated/input-provenance.tsv:1051;legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence;commit=f7d079e78fac968fa8c892ddd4bb638c062c9eb5				not-reviewed-ds	manual-required	"[""approve-current"",""revise"",""unresolved""]"						95c582b3675dfeb3f86ba573c1f61578413f24567aa8e4328709773807c3d877	b21e38192daa3fde1aaa5afcd551518cf1c5d49d6a0cb44306813bcded9f432b	25558b59a963ccf0f49f981f9e1623e3e5d8a33af49d52adc0c2160b8fe9b13e
1509	76	LOW-MT-01815	i18n/frontend-strings.tsv#e9b22096d9f9b5c0de541638/candidate_cn	i18n/frontend-strings.tsv	e9b22096d9f9b5c0de541638	candidate_cn	current-low-tier-translation-review	review-and-stage-low-tier-only	デスティニージェム変換	命运宝石转换	命运宝石转换	false	false	legacy_unverified_ai_assisted	no_per_entry_official_or_wiki_pair	i18n/generated/input-provenance.tsv:101;legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence;commit=6ac6c6b1c20e89ec29482de9205635c96f325398				not-reviewed-ds	manual-required	"[""approve-current"",""revise"",""unresolved""]"						49df5f6be3339350d69cf00c16da54bc26539117fe9c24c7d6881d0292da5abd	4d7d67a7c78fc1ed61e0a1685eaa0ce4609391761f7f12d55796613f36937acc	b1aff329a29d4c41df6d262f6a14f58a6784b51c517554038b7d5903f752cdc4
1510	76	LOW-MT-01816	i18n/frontend-strings.tsv#e9cb8f4606544573711e75ef/candidate_cn	i18n/frontend-strings.tsv	e9cb8f4606544573711e75ef	candidate_cn	current-low-tier-translation-review	review-and-stage-low-tier-only	を使用して\\x3cbr\\x3e	来\\x3cbr\\x3e	来\\x3cbr\\x3e	false	false	legacy_unverified_ai_assisted	no_per_entry_official_or_wiki_pair	i18n/generated/input-provenance.tsv:945;legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence;commit=6894a64f2fc75edc91deb1764c138c6c6dbdbede				not-reviewed-ds	manual-required	"[""approve-current"",""revise"",""unresolved""]"						01e3fcc604f2f7deb2d1fd20524a58a33968442b2b1e30550cf259312687657d	07e77a933325f206ca6420726883706796b6818a7ea9daa5d31aacbbc6f7c8ef	402fc39a6b13dca0faa86132f1c156cb1b4b8a316e249c027f34b3cdd6666e94
1511	76	LOW-MT-01817	i18n/frontend-strings.tsv#e9d075c2c040adc8c9fa8714/candidate_cn	i18n/frontend-strings.tsv	e9d075c2c040adc8c9fa8714	candidate_cn	current-low-tier-translation-review	review-and-stage-low-tier-only	受け取り期限を過ぎているため\\x3cbr\\x3e対象のミッション報酬を受け取ることはできません	已超过领取期限\\x3cbr\\x3e无法领取对应的任务奖励	已超过领取期限\\x3cbr\\x3e无法领取对应的任务奖励	false	false	legacy_unverified_ai_assisted	no_per_entry_official_or_wiki_pair	i18n/generated/input-provenance.tsv:104;legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence;commit=a2fe8becd5d57b825b631fc0f058bf624d7d5e1f				not-reviewed-ds	manual-required	"[""approve-current"",""revise"",""unresolved""]"						4957f7e3ee6bd20dddf927d8281598f17ee060af27561f54ec4bb685de53613a	3be7565e38372f35cbae170ef6744f2b65e2e88d0d1b4198b5759a21385218ed	403ab27e8b41ee1c4e8bf65facb5ecb60a60f3495de90c8d67a4b65275d9a917
1512	76	LOW-MT-01818	i18n/frontend-strings.tsv#e9d0f51b4c5a9c9cb0b00287/candidate_cn	i18n/frontend-strings.tsv	e9d0f51b4c5a9c9cb0b00287	candidate_cn	current-low-tier-translation-review	review-and-stage-low-tier-only	RPを回復しました。	RP已回复。	RP已回复。	false	false	legacy_unverified_ai_assisted	no_per_entry_official_or_wiki_pair	i18n/generated/input-provenance.tsv:854;legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence;commit=7805a53c5b384cd48573d0d267220b0e80fb93f3				not-reviewed-ds	manual-required	"[""approve-current"",""revise"",""unresolved""]"						07b75a2ff3128bdcac69ade2b974e760da9964673394b957915f2661cfeebadd	c114385980c5805b653416002bc0f9c92a58d5b077c8cf2c6a64725cf28f4c73	15894b7d7c8ab0d40c1e3556c080482c6190c642ab2c87ad2690a53e901e6351
1513	77	LOW-MT-01819	i18n/frontend-strings.tsv#e9dea649673337ee1b2fcce6/candidate_cn	i18n/frontend-strings.tsv	e9dea649673337ee1b2fcce6	candidate_cn	current-low-tier-translation-review	review-and-stage-low-tier-only	イノセント・ジェムは貴重なアイテムです。	纯真宝石是珍贵的道具。	纯真宝石是珍贵的道具。	false	false	legacy_unverified_ai_assisted	no_per_entry_official_or_wiki_pair	i18n/generated/input-provenance.tsv:1542;legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence;commit=f7d079e78fac968fa8c892ddd4bb638c062c9eb5				not-reviewed-ds	manual-required	"[""approve-current"",""revise"",""unresolved""]"						eee7a988d4e256eb580526ff7507a829079f9cd6d0f53400752c4ee14c02a58b	051bc7f2ae5b4c3a3398a6f8f7eda2b1a593a6047c4441f5b6516dc151a5916a	d56125db0cef61f58aedb781c640196cab3b95a414cb17210619cb3783ec2b16
1514	77	LOW-MT-01820	i18n/frontend-strings.tsv#e9fcf9e21b29f58d55435b13/candidate_cn	i18n/frontend-strings.tsv	e9fcf9e21b29f58d55435b13	candidate_cn	current-low-tier-translation-review	review-and-stage-low-tier-only	前回集計時の圏内まであと：	距上次统计圈内还差:	距上次统计圈内还差:	false	false	legacy_unverified_ai_assisted	no_per_entry_official_or_wiki_pair	i18n/generated/input-provenance.tsv:986;legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence;commit=f7d079e78fac968fa8c892ddd4bb638c062c9eb5				not-reviewed-ds	manual-required	"[""approve-current"",""revise"",""unresolved""]"						a5e2a8230e545a4f469bd45db3fa117ca62e094ffca4943bf4a863b7b566a07a	f453f619133e0a904b72e06d7cfc0859ae564899920b4ea78dccb094dec078d7	4bc71de737d75637481381cc9604dfb0b5ca088f3ae97557275fb209a78b5867
1515	77	LOW-MT-01821	i18n/frontend-strings.tsv#ea1e850ecc25a24302b9fdd7/candidate_cn	i18n/frontend-strings.tsv	ea1e850ecc25a24302b9fdd7	candidate_cn	current-low-tier-translation-review	review-and-stage-low-tier-only	マップへ戻る	返回地图	返回地图	false	false	legacy_unverified_ai_assisted	no_per_entry_official_or_wiki_pair	i18n/generated/input-provenance.tsv:1291;legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence;commit=7805a53c5b384cd48573d0d267220b0e80fb93f3				not-reviewed-ds	manual-required	"[""approve-current"",""revise"",""unresolved""]"						6263806c9a221dad5be973663f7bee26dbe1fa6feb0cbbf870a54666625588a2	a56e8056bd255390a1647d042b0481c7be88b2a87e2c4d406fed120a69192bdf	db47fb29abc1b6d94e1a8cc9787ec49a32f1d173f00fe7de40bc41e75043ea8d
1516	77	LOW-MT-01822	i18n/frontend-strings.tsv#ea1f916e29bb6c605e34b3c7/candidate_cn	i18n/frontend-strings.tsv	ea1f916e29bb6c605e34b3c7	candidate_cn	current-low-tier-translation-review	review-and-stage-low-tier-only	特別編	特别篇	特别篇	false	false	legacy_unverified_ai_assisted	no_per_entry_official_or_wiki_pair	i18n/generated/input-provenance.tsv:744;legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence;commit=7805a53c5b384cd48573d0d267220b0e80fb93f3				not-reviewed-ds	manual-required	"[""approve-current"",""revise"",""unresolved""]"						3cc56b7407d274b41ee4343fe8b32457b62b1ec3f777ba34a9ce09b59dc2fe01	2ad1a072b5342586db1254a30abd3b918c4fd5087a599072f4ee57e3ae144117	5d1bd4f68a0103c485622a18eb7785dab0df7a0109c1f50c1aa624b3ea589bab
1517	77	LOW-MT-01823	i18n/frontend-strings.tsv#ea52381549900f791f28d452/candidate_cn	i18n/frontend-strings.tsv	ea52381549900f791f28d452	candidate_cn	current-low-tier-translation-review	review-and-stage-low-tier-only	日目戦績	日战绩	日战绩	false	false	legacy_unverified_ai_assisted	no_per_entry_official_or_wiki_pair	i18n/generated/input-provenance.tsv:1661;legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence;commit=7805a53c5b384cd48573d0d267220b0e80fb93f3				not-reviewed-ds	manual-required	"[""approve-current"",""revise"",""unresolved""]"						16f2e2dd1d04f05329efa288f6d0aba9e39c0fe11b161fa7fc8edc0805f7b3b2	2d3fdb697d1c898a863377aecc9621d880769b7951696c8196ef09c787adfd7c	c3b726a5a81516725cef83ba734ca1ec610ce94ea7539a38cfdde19509d4b346
1518	77	LOW-MT-01824	i18n/frontend-strings.tsv#ea5cd1ad9d4bf3016bdc0da0/candidate_cn	i18n/frontend-strings.tsv	ea5cd1ad9d4bf3016bdc0da0	candidate_cn	current-low-tier-translation-review	review-and-stage-low-tier-only	チャレンジクエストが\\x3cbr\\x3e解放されました。	挑战关卡\\x3cbr\\x3e已解放。	挑战关卡\\x3cbr\\x3e已解放。	false	false	legacy_unverified_ai_assisted	no_per_entry_official_or_wiki_pair	i18n/generated/input-provenance.tsv:782;legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence;commit=f7d079e78fac968fa8c892ddd4bb638c062c9eb5				not-reviewed-ds	manual-required	"[""approve-current"",""revise"",""unresolved""]"						f40c1dc2db99e744b55c4d35a6d1e153450b13d3dddb709c0664992d9f4b7680	9e065cc2f4b636b06b7fa1ba16f2b7e48de814a85e374989487113b3db1d3d61	3946c89e294cb0c7bec2f351f92fb179b02995e3d68fb5d5ccc4746d5939d950
1519	77	LOW-MT-01825	i18n/frontend-strings.tsv#ea995be0cc57fa9244fce584/candidate_cn	i18n/frontend-strings.tsv	ea995be0cc57fa9244fce584	candidate_cn	current-low-tier-translation-review	review-and-stage-low-tier-only	クリア	通关	通关	false	false	legacy_unverified_ai_assisted	no_per_entry_official_or_wiki_pair	i18n/generated/input-provenance.tsv:518;legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence;commit=6894a64f2fc75edc91deb1764c138c6c6dbdbede				not-reviewed-ds	manual-required	"[""approve-current"",""revise"",""unresolved""]"						df8b14c87ba1216c7a8647bd525eb4b301c68cc4aeee3a04562ffc3632b1dffe	79597698910213f8dcd5a91e1961ed660ee75e9c383f0e8c3f0a002d3052cb73	faa8149fc8cd6214dc210300603ebe0a6044a438b987c421ec56c75318ddeb5f
1520	77	LOW-MT-01826	i18n/frontend-strings.tsv#eaab5764bb6a65af5589fe27/candidate_cn	i18n/frontend-strings.tsv	eaab5764bb6a65af5589fe27	candidate_cn	current-low-tier-translation-review	review-and-stage-low-tier-only	が装備中です。	正在装备。	正在装备。	false	false	legacy_unverified_ai_assisted	no_per_entry_official_or_wiki_pair	i18n/generated/input-provenance.tsv:190;legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence;commit=a2fe8becd5d57b825b631fc0f058bf624d7d5e1f				not-reviewed-ds	manual-required	"[""approve-current"",""revise"",""unresolved""]"						df37a35d24c4ce502acfae7f4a936f9bf02d33d85c43798270fbc9e319cac521	6b54ef45db8566b395726aeeb8607f1c8f05bfc76f417ce599deeefe3b03ab8a	5fb375ae15f0dab35c6d8f02a6a188cda27641f0db135e8d22a647703afd1b4a
1521	77	LOW-MT-01827	i18n/frontend-strings.tsv#ead3e95d74aaba3a9042a138/candidate_cn	i18n/frontend-strings.tsv	ead3e95d74aaba3a9042a138	candidate_cn	current-low-tier-translation-review	review-and-stage-low-tier-only	1カ月あたりの限度額は15歳以下が5,000	每月限额为15岁以下5,000	每月限额为15岁以下5,000	false	false	legacy_unverified_ai_assisted	no_per_entry_official_or_wiki_pair	i18n/generated/input-provenance.tsv:1512;legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence;commit=f7d079e78fac968fa8c892ddd4bb638c062c9eb5				not-reviewed-ds	manual-required	"[""approve-current"",""revise"",""unresolved""]"						de06962e5b82ac108e3b222546e6275521ce72e10f33839eb42e6ed8b4149759	0569a0b4fedc9c74844717622c318bfc9b2bb892b27eeda0e097f088a602609f	e706cde267aa5fcb314b1d5c6c41eb4335e007409658a3499839f2ab55c11378
1522	77	LOW-MT-01828	i18n/frontend-strings.tsv#eb143907a2431f40d7573b09/candidate_cn	i18n/frontend-strings.tsv	eb143907a2431f40d7573b09	candidate_cn	current-low-tier-translation-review	review-and-stage-low-tier-only	時代を進める	推进时代	推进时代	false	false	legacy_unverified_ai_assisted	no_per_entry_official_or_wiki_pair	i18n/generated/input-provenance.tsv:684;legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence;commit=7805a53c5b384cd48573d0d267220b0e80fb93f3				not-reviewed-ds	manual-required	"[""approve-current"",""revise"",""unresolved""]"						937c3054ff034a53fd204311c2bb6a3c1f605cf0fff1f6c16db4cea510a1de00	ff4c6ffb4eafe93992f1c716e1cc6eab30d454ae140125db61c55274e2446efd	1220861ed7ce07337a053ec05d267bbf62b545b1f6d598b9afedd72d66c1008f
1523	77	LOW-MT-01829	i18n/frontend-strings.tsv#eb3e25beea76e349c949714a/candidate_cn	i18n/frontend-strings.tsv	eb3e25beea76e349c949714a	candidate_cn	current-low-tier-translation-review	review-and-stage-low-tier-only	"\\x3coption value\\x3d""0""\\x3e▼ コメントを選ぶ\\x3c/option\\x3e"	"\\x3coption value\\x3d""0""\\x3e▼ 选择留言\\x3c/option\\x3e"	"\\x3coption value\\x3d""0""\\x3e▼ 选择留言\\x3c/option\\x3e"	false	false	legacy_unverified_ai_assisted	no_per_entry_official_or_wiki_pair	i18n/generated/input-provenance.tsv:796;legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence;commit=f7d079e78fac968fa8c892ddd4bb638c062c9eb5				not-reviewed-ds	manual-required	"[""approve-current"",""revise"",""unresolved""]"						a7eacbb944379d8b09e42ea547af0b0b669c41ed6f0e1154937807781c2d286e	5844155073d02ee3a62953668fd03d16532ded911b8196adfc1e092d160d4683	eb16995800ef17f689b13edf1aee9329194326333aabeed5660935f404c52f2b
1524	77	LOW-MT-01830	i18n/frontend-strings.tsv#eb6f683e929dfa1d7fb4c63e/candidate_cn	i18n/frontend-strings.tsv	eb6f683e929dfa1d7fb4c63e	candidate_cn	current-low-tier-translation-review	review-and-stage-low-tier-only	キモチ戦の挑戦回数が回復しました。	心魔战的挑战次数已回复。	心魔战的挑战次数已回复。	false	false	legacy_unverified_ai_assisted	no_per_entry_official_or_wiki_pair	i18n/generated/input-provenance.tsv:1622;legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence;commit=f7d079e78fac968fa8c892ddd4bb638c062c9eb5				not-reviewed-ds	manual-required	"[""approve-current"",""revise"",""unresolved""]"						e02bc80187d63655f228b33113a55267f4a162e5921aec5ac38192e76ad2d2e6	6d549ee88166b1f9dc2b2c41d91a40aba510a178bda5c273dabf40ef71afc089	27c715702df5a1f0fef17c66207b8adfad4f48524a2f30d96971ff3b20002594
1525	77	LOW-MT-01831	i18n/frontend-strings.tsv#ec4787936267e105ffde9d69/candidate_cn	i18n/frontend-strings.tsv	ec4787936267e105ffde9d69	candidate_cn	current-low-tier-translation-review	review-and-stage-low-tier-only	キャッシュクリアしました。	已清除缓存。	已清除缓存。	false	false	legacy_unverified_ai_assisted	no_per_entry_official_or_wiki_pair	i18n/generated/input-provenance.tsv:601;legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence;commit=f7d079e78fac968fa8c892ddd4bb638c062c9eb5				not-reviewed-ds	manual-required	"[""approve-current"",""revise"",""unresolved""]"						88fb62fa00d6c12dbb95d9f376613fa10b5de585b7ef70e3f390f5493be410ed	9bf3299434b2eacd39db741641d9ad8fce65d034c3621b771055267e1c22bb76	1b2820ab1f303bbfa26e66b201bf199839510caff1ba68087253eb7978cdae8a
